"Step","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MAX"
"36736","1.0803630352020264","0.8562228083610535","1.3205581903457642","1.0829657673835755","0.8482813835144043","1.6054701805114746","1.8387210369110107","1.2926015853881836","2.325362205505371"
"36864","1.0629300475120544","0.8656879663467407","1.2970019578933716","1.053249454498291","0.86618971824646","1.4595773220062256","1.823306393623352","1.2812944650650024","2.2598214149475098"
"36992","1.0500563621520995","0.8400130867958069","1.2568426132202148","1.067969286441803","0.7975319623947144","1.554344892501831","1.8777597427368165","1.3068420886993408","2.282021999359131"
"37120","1.0409178853034973","0.8506982922554016","1.257286548614502","1.0595393180847168","0.8297605514526367","1.4969103336334229","1.891403365135193","1.5535802841186523","2.2119503021240234"
"37248","1.0659844398498535","0.8714638352394104","1.2645865678787231","1.0542365074157716","0.8594318628311157","1.4730311632156372","1.999050498008728","1.6428821086883545","2.4067797660827637"
"37376","1.0410791635513306","0.8150807619094849","1.2553284168243408","1.076318347454071","0.8644706606864929","1.5545780658721924","2.0369767427444456","1.7092409133911133","2.372457504272461"
"37504","1.0634675741195678","0.8607337474822998","1.2833200693130493","1.0501758575439453","0.8342200517654419","1.4320945739746094","1.9641804218292236","1.554361343383789","2.738518238067627"
"37632","1.0727426290512085","0.8638842105865479","1.3128573894500732","1.056780958175659","0.8152209520339966","1.5070886611938477","1.9255233764648438","1.586705207824707","2.452819347381592"
"37760","1.0556216597557069","0.8784558176994324","1.2356131076812744","1.0300936102867126","0.842327356338501","1.4484505653381348","1.7959892511367799","1.394925594329834","2.2827305793762207"
"37888","1.037735891342163","0.8410208225250244","1.2382895946502686","1.051487958431244","0.8396289944648743","1.4237990379333496","1.7543714761734008","1.3052371740341187","2.303863763809204"
"38016","1.0796989679336548","0.8819481134414673","1.3408024311065674","1.0605993509292602","0.8491688966751099","1.5097839832305908","1.808316993713379","1.5178865194320679","2.5824484825134277"
"38144","1.0263835072517395","0.8401758670806885","1.2415387630462646","1.0561854839324951","0.848503589630127","1.5229425430297852","1.895943856239319","1.6365180015563965","2.294696092605591"
"38272","1.0627552628517152","0.8570957779884338","1.3338837623596191","1.0493076920509339","0.8002403378486633","1.4828178882598877","1.8977419853210449","1.4484091997146606","2.4616856575012207"
"38400","1.0430245280265809","0.8469375967979431","1.2503561973571777","1.0491279006004333","0.8419958353042603","1.5630196332931519","1.7198029041290284","1.3178132772445679","2.2733473777770996"
"38528","1.0359457373619079","0.837131679058075","1.237191915512085","1.0552427291870117","0.8452693819999695","1.5562021732330322","1.7226164579391479","1.4998390674591064","2.1329777240753174"
"38656","1.0630671739578248","0.8266725540161133","1.3186981678009033","1.0414015293121337","0.805871844291687","1.4766587018966675","1.9176673412322998","1.5527451038360596","2.2769463062286377"
"38784","1.064221441745758","0.860194206237793","1.3013155460357666","1.0565209627151488","0.8238229751586914","1.5206220149993896","1.902732491493225","1.5259754657745361","2.290086507797241"
"38912","1.0566131234169007","0.871274471282959","1.2854979038238525","1.0592621564865112","0.8568442463874817","1.5508599281311035","1.712382698059082","1.4525043964385986","2.105454206466675"
"39040","1.0525207757949828","0.830913782119751","1.2677679061889648","1.045382058620453","0.8310352563858032","1.538595199584961","1.6660614252090453","1.334488868713379","2.120216131210327"
"39168","1.0607385396957398","0.8452736139297485","1.307611107826233","1.0353412628173828","0.814582109451294","1.513315200805664","1.5801944971084594","1.2951551675796509","1.9337278604507446"
"39296","1.0425706148147582","0.8488702774047852","1.2511531114578247","1.0124590873718262","0.8386033773422241","1.4141701459884644","2.049347400665283","1.7529680728912354","2.201159954071045"
"39424","1.0717638850212097","0.8674913048744202","1.3589906692504883","1.0584985971450807","0.8249694108963013","1.5094501972198486","1.9927217006683349","1.6188318729400635","2.495296001434326"
"39552","1.0346001982688904","0.8199677467346191","1.2656826972961426","1.0055112719535828","0.7939449548721313","1.4359586238861084","1.7923068761825562","1.4335081577301025","1.993865728378296"
"39680","1.0508294105529785","0.8389435410499573","1.348209023475647","1.041332483291626","0.8426662683486938","1.5068142414093018","1.6456552505493165","1.2609748840332031","1.8944008350372314"
"39808","1.0442265033721925","0.8434728384017944","1.2805657386779785","0.9888140201568604","0.74188232421875","1.4345343112945557","1.5618746519088744","1.2469978332519531","2.128901243209839"
"39936","1.0543543338775634","0.8671373128890991","1.2895567417144775","1.0091239929199218","0.7993519306182861","1.4366897344589233","1.623456859588623","1.2283194065093994","2.237362861633301"
"40064","1.0331949472427369","0.8537615537643433","1.2643699645996094","1.034324288368225","0.850121021270752","1.454699993133545","1.6561683416366577","1.274221420288086","2.343644618988037"
"40192","1.0126103043556214","0.8055181503295898","1.2481460571289062","1.0105019569396974","0.808377742767334","1.3937195539474487","1.703855299949646","1.3490827083587646","2.47802472114563"
"40320","1.0219847679138183","0.8294021487236023","1.2521064281463623","1.0286327123641967","0.7988474369049072","1.4792371988296509","1.7580309867858888","1.4751091003417969","2.1315290927886963"
"40448","1.0471923708915711","0.8650456666946411","1.2987430095672607","1.0095433712005615","0.7861577272415161","1.487263560295105","1.8008099794387817","1.497117042541504","2.418915271759033"
"40576","1.0452686190605163","0.857574462890625","1.280843734741211","1.0193942785263062","0.8185957670211792","1.4641724824905396","1.625350832939148","1.332510232925415","2.0771470069885254"
"40704","1.0216204404830933","0.826565146446228","1.2864856719970703","1.0119684100151063","0.7899496555328369","1.4682629108428955","1.6732241630554199","1.3411064147949219","2.1306569576263428"
"40832","1.0466559171676635","0.8508948087692261","1.2833908796310425","1.0269434928894043","0.818299412727356","1.5038979053497314","1.550664520263672","1.1432573795318604","2.0283870697021484"
"40960","1.034273874759674","0.8857495188713074","1.2352027893066406","1.0322629690170289","0.853461503982544","1.436934232711792","1.6964007377624513","1.2731720209121704","2.407148599624634"
"41088","1.0641100645065307","0.8389278650283813","1.3337898254394531","1.0152999877929687","0.7656830549240112","1.5140247344970703","1.7356114864349366","1.5500068664550781","2.3243014812469482"
"41216","1.044297182559967","0.8288723230361938","1.3077329397201538","1.0163245439529418","0.809142529964447","1.444835901260376","1.7455729246139526","1.5136113166809082","2.315598487854004"
"41344","1.0472689270973206","0.8577432036399841","1.2871226072311401","1.0024776458740234","0.8281873464584351","1.4212915897369385","1.6456543684005738","1.289036512374878","2.2537455558776855"
"41472","1.0527520060539246","0.851170539855957","1.3479197025299072","1.0099700450897218","0.7896917462348938","1.453885793685913","1.7199660539627075","1.2704575061798096","2.20224666595459"
"41600","1.0402790188789368","0.8267874717712402","1.3225269317626953","1.0494098782539367","0.8439956307411194","1.5145916938781738","1.7316269636154176","1.2700868844985962","2.10683536529541"
"41728","1.059368407726288","0.8756152391433716","1.330333948135376","1.0288000106811523","0.8180848360061646","1.4867727756500244","1.6705291032791139","1.1296465396881104","2.131849765777588"
"41856","1.0689648270606995","0.874439537525177","1.3584256172180176","1.046796703338623","0.8286781311035156","1.5276401042938232","1.724278950691223","1.2681288719177246","2.1459999084472656"
"41984","1.0488100528717041","0.8385534286499023","1.3091788291931152","1.0352739930152892","0.770774245262146","1.515114665031433","1.656094455718994","1.3714250326156616","2.3250458240509033"
"42112","1.0445385813713073","0.8692813515663147","1.272899866104126","1.0223683953285216","0.827935516834259","1.4574620723724365","1.515863060951233","1.0965807437896729","2.2262980937957764"
"42240","1.0450998902320863","0.8347315192222595","1.354102373123169","1.0084622383117676","0.8053466081619263","1.460494041442871","1.582780122756958","1.0958727598190308","2.3122787475585938"
"42368","1.0697761535644532","0.8520045876502991","1.3673292398452759","1.0307737231254577","0.7828769683837891","1.4792853593826294","1.7519062519073487","1.3072831630706787","2.4381561279296875"
"42496","1.0707104325294494","0.857025146484375","1.377737045288086","1.0271085500717163","0.8074647188186646","1.456466794013977","1.7673430681228637","1.405996322631836","2.208724021911621"
"42624","1.0493773937225341","0.8471229076385498","1.3283679485321045","1.0269543766975402","0.835690975189209","1.520625352859497","1.5373225927352905","1.04372239112854","1.9644865989685059"
"42752","1.0446402072906493","0.8395212888717651","1.345743179321289","1.0193949818611145","0.8281576633453369","1.4452667236328125","1.6496624946594238","1.225412130355835","2.1223888397216797"
"42880","1.0648930191993713","0.868733823299408","1.3759864568710327","1.004875946044922","0.774568498134613","1.4257245063781738","1.6068655967712402","1.1988580226898193","2.2032039165496826"
"43008","1.0542032957077025","0.858930230140686","1.375056505203247","1.007404637336731","0.779863178730011","1.4549479484558105","1.5437649011611938","1.0177501440048218","2.427335739135742"
"43136","1.0446751117706299","0.8785892724990845","1.363909125328064","1.004955780506134","0.7966573238372803","1.4251538515090942","1.5261836528778077","1.0019748210906982","2.1560299396514893"
"43264","1.0724979162216186","0.8285218477249146","1.4418773651123047","1.0161758303642272","0.7359460592269897","1.4972469806671143","1.5311997413635254","1.0845394134521484","2.2642593383789062"
"43392","1.0280567169189454","0.8723804950714111","1.3090492486953735","1.0102579832077025","0.7836199402809143","1.4408059120178223","1.5947577953338623","1.05747652053833","2.326702117919922"
"43520","1.0425752639770507","0.8175222277641296","1.3853020668029785","1.0055166482925415","0.7414381504058838","1.4787073135375977","1.5904752969741822","1.0660643577575684","2.0107579231262207"
"43648","1.0527652025222778","0.8452873229980469","1.4329862594604492","1.0183397650718689","0.8050030469894409","1.4506375789642334","1.5746199369430542","1.1501492261886597","2.1827640533447266"
"43776","1.0498252153396606","0.8534016013145447","1.3590707778930664","1.0366272330284119","0.8106778860092163","1.4776382446289062","1.5831157922744752","1.2594016790390015","2.091930389404297"
"43904","1.0667598962783813","0.8864201307296753","1.351449728012085","1.0305248618125915","0.7927297353744507","1.459333896636963","1.6198500394821167","1.2182265520095825","2.1170804500579834"
"44032","1.0475979447364807","0.8369448184967041","1.3566094636917114","1.0186103582382202","0.7555139064788818","1.4575793743133545","1.5656400442123413","1.1175110340118408","2.2603490352630615"
"44160","1.0327841281890868","0.830403208732605","1.3401634693145752","1.0008643031120301","0.7545405626296997","1.4281668663024902","1.674952793121338","1.1293730735778809","2.207287311553955"
"44288","1.062402892112732","0.8564261198043823","1.3400238752365112","1.0269769310951233","0.7866531014442444","1.4506349563598633","1.7225049972534179","1.285043478012085","2.2438457012176514"
"44416","1.0722368121147157","0.8850631713867188","1.3951045274734497","1.0064018607139587","0.8208057880401611","1.4226748943328857","1.665772271156311","1.1468653678894043","2.479513645172119"
"44544","1.066216504573822","0.8075906038284302","1.3978955745697021","1.0154664754867553","0.7785279750823975","1.461506962776184","1.5698076248168946","1.2673499584197998","2.049055337905884"
"44672","1.0337314128875732","0.8162543773651123","1.3617911338806152","1.0272367477416993","0.7888513803482056","1.4763603210449219","1.5039326667785644","1.0047460794448853","2.126955986022949"
"44800","1.0265774369239806","0.7831922769546509","1.435229778289795","1.0032963395118712","0.7610325813293457","1.4631634950637817","1.6236385583877564","1.0219593048095703","2.070946455001831"
"44928","1.0487442493438721","0.8244365453720093","1.3614144325256348","1.010597836971283","0.7733038663864136","1.4199655055999756","1.7403194427490234","1.4673577547073364","2.2295496463775635"
"45056","1.0337206363677978","0.8208032846450806","1.2822320461273193","0.9911975622177124","0.7498669624328613","1.3795852661132812","1.6855463981628418","1.323374629020691","2.1975817680358887"
"45184","1.0565873503684997","0.8397243022918701","1.4275012016296387","1.0195429086685182","0.8110248446464539","1.4361358880996704","1.6392504692077636","1.0540790557861328","2.2591400146484375"
"45312","1.0599752187728881","0.8212051391601562","1.4405977725982666","1.022556233406067","0.8048050403594971","1.4911656379699707","1.7682335376739502","1.205773115158081","2.3372435569763184"
"45440","1.0520447611808776","0.848699688911438","1.3308165073394775","1.0457354426383971","0.7739918828010559","1.4895713329315186","1.6427124977111816","1.078662633895874","2.2990355491638184"
"45568","1.042547869682312","0.8410665988922119","1.3589459657669067","1.0233540058135986","0.824220597743988","1.4308409690856934","1.5425285339355468","1.093137502670288","2.2249841690063477"
"45696","1.06208393573761","0.8798990845680237","1.3610929250717163","1.011777400970459","0.7610028982162476","1.4319102764129639","1.6702102184295655","0.9673607349395752","2.0305724143981934"
"45824","1.0477745890617371","0.8475489616394043","1.4118324518203735","1.0333947658538818","0.8326618671417236","1.4547951221466064","1.8706191301345825","1.6046791076660156","2.090391159057617"
"45952","1.046950387954712","0.8174829483032227","1.4210413694381714","1.0168261647224426","0.7938030958175659","1.4670006036758423","1.7838953495025636","1.3703937530517578","2.26104474067688"
"46080","1.0470749616622925","0.8327134847640991","1.4134166240692139","1.027054536342621","0.7983247637748718","1.4230191707611084","1.6130292415618896","1.0224823951721191","2.257225275039673"
"46208","1.0330020189285278","0.8183596134185791","1.405726671218872","1.0315950155258178","0.7703080177307129","1.4914759397506714","1.4930632829666137","0.9237004518508911","2.0528202056884766"
"46336","1.0674341797828675","0.7846691608428955","1.4045780897140503","1.0432127237319946","0.8329849243164062","1.4948358535766602","1.4968051075935365","0.9547185301780701","2.023949146270752"
"46464","1.033316445350647","0.8071584701538086","1.381589651107788","1.0268191576004029","0.8036705851554871","1.4183279275894165","1.5065749645233155","1.0026402473449707","2.2487525939941406"
"46592","1.0465692400932312","0.8266875147819519","1.4065141677856445","1.0293419718742371","0.8169026374816895","1.431693434715271","1.5284404754638672","1.2305946350097656","1.9853785037994385"
"46720","1.0486275196075439","0.853868842124939","1.3251116275787354","1.0174858570098877","0.8010896444320679","1.439091444015503","1.6424173593521119","1.3126955032348633","2.022277355194092"
"46848","1.0232693195343017","0.8026885986328125","1.4078425168991089","0.9961550951004028","0.7591548562049866","1.3950728178024292","1.6895306825637817","1.291097640991211","2.20342755317688"
"46976","1.0704702973365783","0.8567449450492859","1.4468824863433838","1.0221798300743103","0.7845227718353271","1.531698226928711","1.612402367591858","1.153762936592102","2.0881354808807373"
"47104","1.0457456946372985","0.8490791320800781","1.3746745586395264","1.0077844738960267","0.8111273646354675","1.4086858034133911","1.6129376888275146","1.305108904838562","2.137434720993042"
"47232","1.0414079666137694","0.8574928045272827","1.3111276626586914","1.025237762928009","0.7999788522720337","1.471152424812317","1.613311505317688","1.2994146347045898","1.9672620296478271"
"47360","1.0397976398468018","0.8135036826133728","1.3498919010162354","1.0114744305610657","0.7932515144348145","1.446286678314209","1.575835943222046","1.2197608947753906","1.9896886348724365"
"47488","1.0320953130722046","0.7799017429351807","1.4638621807098389","1.0141260981559754","0.8094537258148193","1.43876051902771","1.5919962882995606","1.2316532135009766","2.061894178390503"
"47616","1.047461986541748","0.8214275240898132","1.373028039932251","1.0193865776062012","0.7661768794059753","1.4716206789016724","1.647361969947815","1.1513307094573975","2.272718906402588"
"47744","1.0589284896850586","0.8535971641540527","1.4390532970428467","1.0434269189834595","0.7991440296173096","1.5228915214538574","1.6282701253890992","1.1928282976150513","2.251908779144287"
"47872","1.0456175208091736","0.8020443916320801","1.4013776779174805","1.0245381832122802","0.7963125109672546","1.4784181118011475","1.6769784688949585","1.1981756687164307","2.2010157108306885"
"48000","1.0430258870124818","0.8376007676124573","1.382434606552124","1.0195048689842223","0.8045177459716797","1.452597737312317","1.6102694511413573","1.2737746238708496","2.123967409133911"
"48128","1.0369177103042602","0.8091443777084351","1.3939497470855713","1.015772819519043","0.7813249826431274","1.433704137802124","1.6193291902542115","1.1857942342758179","2.2277040481567383"
"48256","1.0425540328025817","0.8110952377319336","1.3978705406188965","1.0308891773223876","0.8082248568534851","1.4461920261383057","1.6249827146530151","1.139993667602539","2.184072971343994"
"48384","1.0339449644088745","0.8068288564682007","1.4367101192474365","1.0566983819007874","0.7761569023132324","1.5540852546691895","1.5845040321350097","1.0959842205047607","2.055790901184082"
"48512","1.0280539989471436","0.8285465240478516","1.3725987672805786","1.0214508175849915","0.7893815636634827","1.4526491165161133","1.6009660720825196","1.10304594039917","2.1910290718078613"
"48640","1.0219982028007508","0.7799299359321594","1.4430537223815918","1.0283931732177733","0.7827461957931519","1.5154451131820679","1.6547654867172241","1.0939885377883911","2.1399850845336914"
"48768","1.0492510080337525","0.8227365016937256","1.437380313873291","1.0211525440216065","0.7532971501350403","1.4621022939682007","1.5762316942214967","1.2569265365600586","2.073930263519287"
"48896","1.0159444570541383","0.7980791926383972","1.4174587726593018","1.019736385345459","0.7264056205749512","1.4841833114624023","1.6920630216598511","1.4790170192718506","2.020642042160034"
"49024","1.0519376516342163","0.8570446968078613","1.463763952255249","1.0085257530212401","0.7505015730857849","1.4737942218780518","1.6670746803283691","1.3217496871948242","2.1574511528015137"
"49152","1.0067556738853454","0.8080568313598633","1.3595893383026123","1.0195338606834412","0.757115364074707","1.4287948608398438","1.6826205253601074","1.3963558673858643","2.0873515605926514"
"49280","1.0401568293571473","0.8139051198959351","1.3946878910064697","1.0211392641067505","0.7841088175773621","1.4874358177185059","1.6457959175109864","1.1352084875106812","2.2668941020965576"
"49408","1.0349128007888795","0.8435088396072388","1.4086554050445557","1.0314602732658387","0.7786586284637451","1.4836230278015137","1.6494404554367066","1.1703708171844482","2.2577900886535645"
"49536","1.0380790829658508","0.801281750202179","1.4187138080596924","1.0534825921058655","0.7759882211685181","1.5069633722305298","1.6115408182144164","1.3233731985092163","1.9466956853866577"
"49664","1.0301767945289613","0.8224437236785889","1.4491329193115234","1.0365559577941894","0.7999544143676758","1.5045957565307617","1.9127795219421386","1.6814594268798828","2.1992862224578857"
"49792","1.020572018623352","0.7702651023864746","1.3998138904571533","1.0329370141029357","0.7627770900726318","1.4793750047683716","1.5868697881698608","1.0684802532196045","2.0741491317749023"
"49920","1.0224896311759948","0.8067574501037598","1.3799769878387451","1.0175795793533324","0.7930706739425659","1.4436862468719482","1.5681824445724488","1.0242087841033936","1.974576473236084"
"50048","1.0147166967391967","0.8312662243843079","1.38123619556427","1.041658103466034","0.770112156867981","1.524827003479004","1.5893625736236572","1.0476009845733643","2.1003353595733643"
"50176","1.0283777236938476","0.7862375974655151","1.4508659839630127","1.0159464240074159","0.7625702619552612","1.488790512084961","1.7117076635360717","1.3051578998565674","2.099923610687256"
"50304","1.0279464721679688","0.8072289824485779","1.4571220874786377","1.0378525257110596","0.7468453645706177","1.4930154085159302","1.6884828090667725","1.344970464706421","2.1129651069641113"
"50432","1.0212421417236328","0.8057008981704712","1.4257402420043945","1.0295398950576782","0.7866401672363281","1.4720630645751953","1.6725377798080445","1.14662766456604","2.0929067134857178"
"50560","1.0200286865234376","0.8219950199127197","1.4121906757354736","1.039640212059021","0.8152257204055786","1.46389901638031","1.7030873060226441","1.4055835008621216","2.090930461883545"
"50688","1.0061579823493958","0.7907780408859253","1.3936781883239746","1.0273923516273498","0.7196676731109619","1.468243956565857","1.6797353744506835","1.1719701290130615","2.1232285499572754"
"50816","1.032214593887329","0.8343796730041504","1.4788641929626465","1.0314395904541016","0.7968249917030334","1.510511875152588","1.5918486714363098","0.9262873530387878","2.23362398147583"
"50944","1.0150101065635682","0.7923000454902649","1.4432144165039062","1.0507280707359314","0.7996714115142822","1.5270283222198486","1.5733928442001344","1.0498228073120117","2.0880560874938965"
"51072","0.9994950771331788","0.8101752996444702","1.4090344905853271","1.0323069214820861","0.7734702825546265","1.5353789329528809","1.6030685663223267","0.9936673641204834","1.9403685331344604"
"51200","1.0230894804000854","0.8246665596961975","1.3700456619262695","1.0234284043312072","0.7830764651298523","1.490173578262329","1.678729271888733","1.0124861001968384","2.2408859729766846"
"51328","1.0249976873397828","0.7751574516296387","1.450552225112915","1.055296289920807","0.8289752006530762","1.559388279914856","1.6276465892791747","0.9335780143737793","2.0573410987854004"
"51456","1.0123877763748168","0.806402325630188","1.4189174175262451","1.054781472682953","0.7320881485939026","1.5652258396148682","1.647736954689026","1.2596139907836914","2.0763320922851562"
"51584","1.0300784707069397","0.8136318922042847","1.4801549911499023","1.0271677374839783","0.7653568387031555","1.481886386871338","1.5811312913894653","0.9608298540115356","2.189535140991211"
"51712","1.0204432487487793","0.8189876079559326","1.4441719055175781","1.0373110175132751","0.7428733110427856","1.528975486755371","1.7110061168670654","1.4093495607376099","2.167231559753418"
"51840","1.0226268887519836","0.8084123730659485","1.4763946533203125","1.05468909740448","0.7632952928543091","1.5092995166778564","1.5579548358917237","1.1189250946044922","1.8899497985839844"
"51968","1.0187533617019653","0.8234659433364868","1.4086658954620361","1.0283668398857118","0.7135170102119446","1.5057072639465332","1.4904698610305787","0.8970717191696167","2.016068935394287"
"52096","1.0373210668563844","0.8037495613098145","1.5234229564666748","1.0253944754600526","0.7410058975219727","1.5063626766204834","1.513856256008148","0.8832800984382629","2.2052948474884033"
"52224","1.0371116042137145","0.8234448432922363","1.508165955543518","1.0184146642684937","0.7736014723777771","1.448240041732788","1.6899725794792175","0.9327700734138489","2.1932430267333984"
"52352","1.0022292733192444","0.7998467683792114","1.3753048181533813","1.0413512706756591","0.7909153699874878","1.432659387588501","1.827001976966858","1.4423083066940308","2.176541566848755"
"52480","1.0340513825416564","0.8090682029724121","1.5291974544525146","1.0397249579429626","0.7550060749053955","1.5238986015319824","1.6669702768325805","1.085207462310791","2.1174354553222656"
"52608","1.0088859915733337","0.7905188202857971","1.4855971336364746","1.0606093049049377","0.7777049541473389","1.5369646549224854","1.6180989742279053","1.1377718448638916","2.0864686965942383"
"52736","1.0141524791717529","0.7881270051002502","1.4406700134277344","1.0367755532264709","0.7546138763427734","1.5865421295166016","1.4518859744071961","0.962874710559845","2.013157367706299"
"52864","1.0026118755340576","0.8079848289489746","1.4052021503448486","1.0416749238967895","0.7769772410392761","1.53358793258667","1.4395466089248656","0.8746622800827026","1.979400634765625"
"52992","1.0454854011535644","0.8161789178848267","1.5366184711456299","1.0313839673995973","0.7711336612701416","1.4621213674545288","1.425058698654175","0.8500164747238159","2.034771680831909"
"53120","0.9947914004325866","0.7811105251312256","1.386060118675232","1.0456960439682006","0.7273517847061157","1.5312609672546387","1.521065855026245","0.9721889495849609","2.149942398071289"
"53248","1.0206124305725097","0.7919313907623291","1.5073776245117188","1.0562843799591064","0.7858148217201233","1.5549036264419556","1.6422454357147216","1.185072660446167","2.0525739192962646"
"53376","1.0131068587303163","0.7932653427124023","1.5508394241333008","1.0582397818565368","0.7555800676345825","1.5766252279281616","1.6331328630447388","1.289330244064331","1.9744138717651367"
"53504","1.0235401749610902","0.8023653626441956","1.5022659301757812","1.0251656770706177","0.7656432390213013","1.4207544326782227","1.6300032615661622","1.2647700309753418","2.1215591430664062"
"53632","1.0392033338546753","0.8245652914047241","1.5783140659332275","1.0431467175483704","0.7490106821060181","1.4816638231277466","1.4855782508850097","1.0656440258026123","2.103288173675537"
"53760","1.0094310998916627","0.818638026714325","1.4472324848175049","1.0508158802986145","0.7828558087348938","1.5044665336608887","1.453420352935791","0.9835861921310425","2.0166478157043457"
"53888","1.0208165645599365","0.8009760975837708","1.4678034782409668","1.0216027736663817","0.7440017461776733","1.4154407978057861","1.388526725769043","0.8856256008148193","1.892768383026123"
"54016","0.9979764223098755","0.7852778434753418","1.4788089990615845","1.022329616546631","0.7676950097084045","1.44456148147583","1.452693796157837","0.9186601638793945","1.9142484664916992"
"54144","1.0040180683135986","0.7947001457214355","1.5191013813018799","1.0469593048095702","0.7683550715446472","1.5233433246612549","1.4792799711227418","0.9751855134963989","1.9192109107971191"
"54272","1.015128982067108","0.8129568696022034","1.489933967590332","1.048802375793457","0.8061890602111816","1.4404995441436768","1.48195823431015","0.9789711833000183","2.229288101196289"
"54400","1.0207488417625428","0.7702523469924927","1.5500521659851074","1.0084063172340394","0.7338860034942627","1.3973801136016846","1.5625699758529663","1.0528602600097656","2.2373046875"
"54528","0.9955510854721069","0.7845281362533569","1.4313116073608398","1.0169770002365113","0.7650490999221802","1.412097692489624","1.5084267139434815","1.0394721031188965","2.022824287414551"
"54656","1.0148361206054688","0.7686591148376465","1.5626044273376465","1.0199202179908753","0.7767529487609863","1.3994600772857666","1.5889387845993042","1.0201523303985596","1.9541808366775513"
"54784","0.9981468319892883","0.8117079734802246","1.4381983280181885","1.042172408103943","0.7555152177810669","1.436201572418213","1.581017017364502","1.1351022720336914","2.1744556427001953"
"54912","0.9830715894699097","0.7594461441040039","1.4083411693572998","1.0469037294387817","0.7880172729492188","1.4598510265350342","1.447253704071045","0.9041337966918945","1.9335508346557617"
"55040","1.0225152373313904","0.8047778606414795","1.5497266054153442","1.0259358048439027","0.7470604181289673","1.4711633920669556","1.5617833375930785","1.3122594356536865","1.9692423343658447"
"55168","0.961497175693512","0.7729290723800659","1.430096983909607","1.020169699192047","0.7615216374397278","1.411040186882019","1.6889166593551637","1.3467484712600708","1.9610395431518555"
"55296","1.0451756954193114","0.8709592223167419","1.5200543403625488","1.0476362228393554","0.7136614322662354","1.5386943817138672","1.6771058082580566","1.28379225730896","2.114037036895752"
"55424","1.0091728210449218","0.8073505163192749","1.50150728225708","1.060487163066864","0.7514538168907166","1.4206559658050537","1.6080873727798461","1.0834243297576904","1.894850254058838"
"55552","1.0066703677177429","0.8136668801307678","1.524803638458252","1.0231427431106568","0.712653636932373","1.4424693584442139","1.5986457824707032","1.3578665256500244","1.9929736852645874"
"55680","0.9798585295677185","0.806813657283783","1.4431824684143066","1.0111579537391662","0.7047098875045776","1.4661002159118652","1.5901757955551148","1.2470672130584717","1.946829915046692"
"55808","1.0132285952568054","0.8235478401184082","1.5282702445983887","1.058322536945343","0.7531697750091553","1.517819881439209","1.563236379623413","1.302937388420105","1.9378832578659058"
