"Step","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX"
"8320","-143.57475789388022","-185.81927490234375","-104.91726684570312","-143.57475789388022","-185.81927490234375","-104.91726684570312","-201.911865234375","-360.83074951171875","-104.91725158691406","-201.911865234375","-360.83074951171875","-104.91725158691406","-201.911865234375","-360.83074951171875","-104.91725158691406"
"8448","-243.45792134602866","-337.4847717285156","-125.37590026855469","-243.45792134602866","-337.4847717285156","-125.37590026855469","-270.11793518066406","-414.85980224609375","-125.37606811523438","-270.11793518066406","-414.85980224609375","-125.37606811523438","-270.11793518066406","-414.85980224609375","-125.37606811523438"
"8576","-317.97609456380206","-426.4847106933594","-262.5135192871094","-317.97609456380206","-426.4847106933594","-262.5135192871094","-251.97570292154947","-354.8589172363281","-127.74275207519531","-251.97570292154947","-354.8589172363281","-127.74275207519531","-251.97570292154947","-354.8589172363281","-127.74275207519531"
"8704","-173.0698445638021","-310.50189208984375","-90.551025390625","-173.0698445638021","-310.50189208984375","-90.551025390625","-275.02471415201825","-310.5018615722656","-246.33396911621094","-275.02471415201825","-310.5018615722656","-246.33396911621094","-275.02471415201825","-310.5018615722656","-246.33396911621094"
"8832","-381.7833251953125","-602.078857421875","-177.19320678710938","-381.7833251953125","-602.078857421875","-177.19320678710938","-303.5775502522786","-367.4640808105469","-177.1933135986328","-303.5775502522786","-367.4640808105469","-177.1933135986328","-303.5775502522786","-367.4640808105469","-177.1933135986328"
"8960","-207.56164042154947","-312.1915283203125","-124.53135681152344","-207.56164042154947","-312.1915283203125","-124.53135681152344","-251.9975102742513","-445.4993896484375","-124.53141021728516","-251.9975102742513","-445.4993896484375","-124.53141021728516","-251.9975102742513","-445.4993896484375","-124.53141021728516"
"9088","-222.9083506266276","-321.0749206542969","-124.34242248535156","-222.9083506266276","-321.0749206542969","-124.34242248535156","-263.89959716796875","-321.0751953125","-223.30731201171875","-263.89959716796875","-321.0751953125","-223.30731201171875","-263.89959716796875","-321.0751953125","-223.30731201171875"
"9216","-231.29055786132812","-257.5174255371094","-211.85238647460938","-231.29055786132812","-257.5174255371094","-211.85238647460938","-164.65857442220053","-257.51953125","-11.942153930664062","-164.65857442220053","-257.51953125","-11.942153930664062","-164.65857442220053","-257.51953125","-11.942153930664062"
"9344","-287.2200419108073","-388.56182861328125","-157.35845947265625","-287.2200419108073","-388.56182861328125","-157.35845947265625","-219.14957682291666","-388.5611267089844","-111.52911376953125","-219.14957682291666","-388.5611267089844","-111.52911376953125","-219.14957682291666","-388.5611267089844","-111.52911376953125"
"9472","-160.8522516886393","-225.0596923828125","-114.4226303100586","-160.8522516886393","-225.0596923828125","-114.4226303100586","-230.09479522705078","-350.8007507324219","-114.42400360107422","-230.09479522705078","-350.8007507324219","-114.42400360107422","-230.09479522705078","-350.8007507324219","-114.42400360107422"
"9600","-281.5769755045573","-443.5394287109375","-177.38754272460938","-281.5769755045573","-443.5394287109375","-177.38754272460938","-259.30846150716144","-443.5390319824219","-156.99874877929688","-259.30846150716144","-443.5390319824219","-156.99874877929688","-259.30846150716144","-443.5390319824219","-156.99874877929688"
"9728","-245.0161336263021","-313.0699157714844","-193.24551391601562","-245.0161336263021","-313.0699157714844","-193.24551391601562","-202.9728240966797","-228.73318481445312","-186.94044494628906","-202.9728240966797","-228.73318481445312","-186.94044494628906","-202.9728240966797","-228.73318481445312","-186.94044494628906"
"9856","-162.1693115234375","-218.60130310058594","-119.2242431640625","-162.1693115234375","-218.60130310058594","-119.2242431640625","-207.84483846028647","-268.3176574707031","-119.22413635253906","-207.84483846028647","-268.3176574707031","-119.22413635253906","-207.84483846028647","-268.3176574707031","-119.22413635253906"
"9984","-342.08118947347003","-517.4450073242188","-126.0146255493164","-342.08118947347003","-517.4450073242188","-126.0146255493164","-180.64315287272134","-343.16546630859375","-72.74751281738281","-180.64315287272134","-343.16546630859375","-72.74751281738281","-180.64315287272134","-343.16546630859375","-72.74751281738281"
"10112","-245.90911610921225","-392.45355224609375","-20.581382751464844","-245.90911610921225","-392.45355224609375","-20.581382751464844","-280.3536605834961","-428.6957702636719","-19.91150665283203","-280.3536605834961","-428.6957702636719","-19.91150665283203","-280.3536605834961","-428.6957702636719","-19.91150665283203"
"10240","-125.52146657307942","-199.02206420898438","-76.16462707519531","-125.52146657307942","-199.02206420898438","-76.16462707519531","-204.05818684895834","-336.98919677734375","-76.16543579101562","-204.05818684895834","-336.98919677734375","-76.16543579101562","-204.05818684895834","-336.98919677734375","-76.16543579101562"
"10368","-344.3118184407552","-504.94451904296875","-183.71957397460938","-344.3118184407552","-504.94451904296875","-183.71957397460938","-333.35243733723956","-504.9444885253906","-150.84158325195312","-333.35243733723956","-504.9444885253906","-150.84158325195312","-333.35243733723956","-504.9444885253906","-150.84158325195312"
"10496","-238.6066436767578","-368.88848876953125","-146.03929138183594","-238.6066436767578","-368.88848876953125","-146.03929138183594","-208.84494018554688","-368.8896484375","-111.60671997070312","-208.84494018554688","-368.8896484375","-111.60671997070312","-208.84494018554688","-368.8896484375","-111.60671997070312"
"10624","-334.2982889811198","-393.3272705078125","-266.6585998535156","-334.2982889811198","-393.3272705078125","-266.6585998535156","-247.05304718017578","-347.17156982421875","-127.32869720458984","-247.05304718017578","-347.17156982421875","-127.32869720458984","-247.05304718017578","-347.17156982421875","-127.32869720458984"
"10752","-376.6709289550781","-487.8852233886719","-289.26898193359375","-376.6709289550781","-487.8852233886719","-289.26898193359375","-401.49266560872394","-463.6835632324219","-352.8587646484375","-401.49266560872394","-463.6835632324219","-352.8587646484375","-401.49266560872394","-463.6835632324219","-352.8587646484375"
"10880","-236.90911865234375","-340.5589294433594","-113.74435424804688","-236.90911865234375","-340.5589294433594","-113.74435424804688","-198.8397216796875","-340.558837890625","-113.74432373046875","-198.8397216796875","-340.558837890625","-113.74432373046875","-198.8397216796875","-340.558837890625","-113.74432373046875"
"11008","-210.65694173177084","-309.0481872558594","-83.38693237304688","-210.65694173177084","-309.0481872558594","-83.38693237304688","-188.6867446899414","-243.13768005371094","-83.38700103759766","-188.6867446899414","-243.13768005371094","-83.38700103759766","-188.6867446899414","-243.13768005371094","-83.38700103759766"
"11136","-334.48154703776044","-540.642578125","-208.14874267578125","-334.48154703776044","-540.642578125","-208.14874267578125","-353.5164540608724","-540.6402587890625","-208.1487274169922","-353.5164540608724","-540.6402587890625","-208.1487274169922","-353.5164540608724","-540.6402587890625","-208.1487274169922"
"11264","-257.5397186279297","-546.0238037109375","-112.18603515625","-257.5397186279297","-546.0238037109375","-112.18603515625","-245.64419809977213","-546.0245971679688","-76.49868774414062","-245.64419809977213","-546.0245971679688","-76.49868774414062","-245.64419809977213","-546.0245971679688","-76.49868774414062"
"11392","-202.7866414388021","-295.57452392578125","-130.60284423828125","-202.7866414388021","-295.57452392578125","-130.60284423828125","-169.52383931477866","-195.78659057617188","-130.60260009765625","-169.52383931477866","-195.78659057617188","-130.60260009765625","-169.52383931477866","-195.78659057617188","-130.60260009765625"
"11520","-313.48655192057294","-391.7298278808594","-201.09371948242188","-313.48655192057294","-391.7298278808594","-201.09371948242188","-222.7026163736979","-347.6354675292969","-119.37930297851562","-222.7026163736979","-347.6354675292969","-119.37930297851562","-222.7026163736979","-347.6354675292969","-119.37930297851562"
"11648","-159.24999237060547","-245.55091857910156","-102.22144317626953","-159.24999237060547","-245.55091857910156","-102.22144317626953","-241.3133748372396","-348.411376953125","-129.97793579101562","-241.3133748372396","-348.411376953125","-129.97793579101562","-241.3133748372396","-348.411376953125","-129.97793579101562"
"11776","-194.15885416666666","-368.209716796875","-83.58049011230469","-194.15885416666666","-368.209716796875","-83.58049011230469","-300.02752685546875","-401.1871337890625","-130.68563842773438","-300.02752685546875","-401.1871337890625","-130.68563842773438","-300.02752685546875","-401.1871337890625","-130.68563842773438"
"11904","-238.4460906982422","-336.5230712890625","-186.15768432617188","-238.4460906982422","-336.5230712890625","-186.15768432617188","-228.5854288736979","-336.5227966308594","-163.07467651367188","-228.5854288736979","-336.5227966308594","-163.07467651367188","-228.5854288736979","-336.5227966308594","-163.07467651367188"
"12032","-244.11962381998697","-316.9934387207031","-141.36058044433594","-244.11962381998697","-316.9934387207031","-141.36058044433594","-247.23967488606772","-316.99371337890625","-150.72103881835938","-247.23967488606772","-316.99371337890625","-150.72103881835938","-247.23967488606772","-316.99371337890625","-150.72103881835938"
"12160","-179.25362650553384","-216.58987426757812","-114.4671630859375","-179.25362650553384","-216.58987426757812","-114.4671630859375","-149.62440236409506","-216.58999633789062","-114.46707916259766","-149.62440236409506","-216.58999633789062","-114.46707916259766","-149.62440236409506","-216.58999633789062","-114.46707916259766"
"12288","-209.6822280883789","-284.19287109375","-117.55651092529297","-209.6822280883789","-284.19287109375","-117.55651092529297","-265.8064702351888","-452.56549072265625","-117.5566177368164","-265.8064702351888","-452.56549072265625","-117.5566177368164","-265.8064702351888","-452.56549072265625","-117.5566177368164"
"12416","-163.07855733235678","-243.56832885742188","-27.081634521484375","-163.07855733235678","-243.56832885742188","-27.081634521484375","-285.8824462890625","-586.9963989257812","-27.082687377929688","-285.8824462890625","-586.9963989257812","-27.082687377929688","-285.8824462890625","-586.9963989257812","-27.082687377929688"
"12544","-159.26412709554037","-202.45045471191406","-113.97949981689453","-159.26412709554037","-202.45045471191406","-113.97949981689453","-201.74721018473306","-288.81201171875","-113.97863006591797","-201.74721018473306","-288.81201171875","-113.97863006591797","-201.74721018473306","-288.81201171875","-113.97863006591797"
"12672","-231.1378262837728","-508.925048828125","-14.887447357177734","-231.1378262837728","-508.925048828125","-14.887447357177734","-165.6101977030436","-312.3414306640625","-14.888164520263672","-165.6101977030436","-312.3414306640625","-14.888164520263672","-165.6101977030436","-312.3414306640625","-14.888164520263672"
"12800","-274.99317423502606","-336.1555480957031","-220.76156616210938","-274.99317423502606","-336.1555480957031","-220.76156616210938","-317.6249186197917","-348.6607971191406","-268.0624694824219","-317.6249186197917","-348.6607971191406","-268.0624694824219","-317.6249186197917","-348.6607971191406","-268.0624694824219"
"12928","-258.265375773112","-560.2274169921875","-76.6859130859375","-258.265375773112","-560.2274169921875","-76.6859130859375","-304.87657928466797","-560.226806640625","-76.68595123291016","-304.87657928466797","-560.226806640625","-76.68595123291016","-304.87657928466797","-560.226806640625","-76.68595123291016"
"13056","-167.78720092773438","-243.2904815673828","-124.78433227539062","-167.78720092773438","-243.2904815673828","-124.78433227539062","-134.36568959554037","-143.02615356445312","-124.78449249267578","-134.36568959554037","-143.02615356445312","-124.78449249267578","-134.36568959554037","-143.02615356445312","-124.78449249267578"
"13184","-304.43092854817706","-402.8799133300781","-212.09063720703125","-304.43092854817706","-402.8799133300781","-212.09063720703125","-361.6927083333333","-456.9490966796875","-298.32135009765625","-361.6927083333333","-456.9490966796875","-298.32135009765625","-361.6927083333333","-456.9490966796875","-298.32135009765625"
"13312","-394.29453531901044","-448.14898681640625","-366.79632568359375","-394.29453531901044","-448.14898681640625","-366.79632568359375","-365.57049560546875","-398.48016357421875","-331.434326171875","-365.57049560546875","-398.48016357421875","-331.434326171875","-365.57049560546875","-398.48016357421875","-331.434326171875"
"13440","-327.6394856770833","-392.8373718261719","-207.41500854492188","-327.6394856770833","-392.8373718261719","-207.41500854492188","-237.5514170328776","-382.66656494140625","-122.57223510742188","-237.5514170328776","-382.66656494140625","-122.57223510742188","-237.5514170328776","-382.66656494140625","-122.57223510742188"
"13568","-271.88526916503906","-518.6497802734375","-128.8132781982422","-271.88526916503906","-518.6497802734375","-128.8132781982422","-126.22384262084961","-128.813232421875","-123.63445281982422","-126.22384262084961","-128.813232421875","-123.63445281982422","-126.22384262084961","-128.813232421875","-123.63445281982422"
"13696","-205.88958231608072","-335.0158386230469","-119.57568359375","-205.88958231608072","-335.0158386230469","-119.57568359375","-219.60770670572916","-319.11273193359375","-163.0778045654297","-219.60770670572916","-319.11273193359375","-163.0778045654297","-219.60770670572916","-319.11273193359375","-163.0778045654297"
"13824","-256.17657979329425","-463.5251770019531","-99.857666015625","-256.17657979329425","-463.5251770019531","-99.857666015625","-216.04410807291666","-342.7904968261719","-100.19515991210938","-216.04410807291666","-342.7904968261719","-100.19515991210938","-216.04410807291666","-342.7904968261719","-100.19515991210938"
"13952","-285.68202718098956","-406.49481201171875","-114.81121826171875","-285.68202718098956","-406.49481201171875","-114.81121826171875","-279.71565500895184","-388.595458984375","-114.81127166748047","-279.71565500895184","-388.595458984375","-114.81127166748047","-279.71565500895184","-388.595458984375","-114.81127166748047"
"14080","-269.3915201822917","-473.92437744140625","-88.94735717773438","-269.3915201822917","-473.92437744140625","-88.94735717773438","-258.02283477783203","-473.9237976074219","-88.94719696044922","-258.02283477783203","-473.9237976074219","-88.94719696044922","-258.02283477783203","-473.9237976074219","-88.94719696044922"
"14208","-322.21315511067706","-420.8771057128906","-208.22982788085938","-322.21315511067706","-420.8771057128906","-208.22982788085938","-300.9005126953125","-356.9383544921875","-208.22964477539062","-300.9005126953125","-356.9383544921875","-208.22964477539062","-300.9005126953125","-356.9383544921875","-208.22964477539062"
"14336","-186.34915161132812","-264.06341552734375","-107.36332702636719","-186.34915161132812","-264.06341552734375","-107.36332702636719","-285.1516393025716","-484.02838134765625","-107.3629379272461","-285.1516393025716","-484.02838134765625","-107.3629379272461","-285.1516393025716","-484.02838134765625","-107.3629379272461"
"14464","-291.8400573730469","-624.1321411132812","-117.69926452636719","-291.8400573730469","-624.1321411132812","-117.69926452636719","-305.01276143391925","-624.132080078125","-133.6886444091797","-305.01276143391925","-624.132080078125","-133.6886444091797","-305.01276143391925","-624.132080078125","-133.6886444091797"
"14592","-232.80419921875","-332.52642822265625","-149.83053588867188","-232.80419921875","-332.52642822265625","-149.83053588867188","-287.8432973225911","-534.388427734375","-149.83045959472656","-287.8432973225911","-534.388427734375","-149.83045959472656","-287.8432973225911","-534.388427734375","-149.83045959472656"
"14720","-119.56950505574544","-279.75311279296875","18.804073333740234","-119.56950505574544","-279.75311279296875","18.804073333740234","-176.822385152181","-279.75286865234375","-114.21196746826172","-176.822385152181","-279.75286865234375","-114.21196746826172","-176.822385152181","-279.75286865234375","-114.21196746826172"
"14848","-380.3850606282552","-554.8702392578125","-162.95065307617188","-380.3850606282552","-554.8702392578125","-162.95065307617188","-301.6361490885417","-423.3345947265625","-162.95046997070312","-301.6361490885417","-423.3345947265625","-162.95046997070312","-301.6361490885417","-423.3345947265625","-162.95046997070312"
"14976","-182.07390594482422","-239.4599151611328","-124.68789672851562","-182.07390594482422","-239.4599151611328","-124.68789672851562","-199.70713806152344","-239.45947265625","-124.68797302246094","-199.70713806152344","-239.45947265625","-124.68797302246094","-199.70713806152344","-239.45947265625","-124.68797302246094"
"15104","-210.8686777750651","-263.1251525878906","-122.64120483398438","-210.8686777750651","-263.1251525878906","-122.64120483398438","-371.1965840657552","-603.6259765625","-246.83877563476562","-371.1965840657552","-603.6259765625","-246.83877563476562","-371.1965840657552","-603.6259765625","-246.83877563476562"
"15232","-189.33200327555338","-262.39263916015625","-116.09210968017578","-189.33200327555338","-262.39263916015625","-116.09210968017578","-250.0156046549479","-298.1458740234375","-189.51126098632812","-250.0156046549479","-298.1458740234375","-189.51126098632812","-250.0156046549479","-298.1458740234375","-189.51126098632812"
"15360","-317.01107533772785","-420.1824645996094","-118.03673553466797","-317.01107533772785","-420.1824645996094","-118.03673553466797","-232.98223622639975","-412.8139343261719","-99.6763687133789","-232.98223622639975","-412.8139343261719","-99.6763687133789","-232.98223622639975","-412.8139343261719","-99.6763687133789"
"15488","-255.37330118815103","-315.27740478515625","-152.00726318359375","-255.37330118815103","-315.27740478515625","-152.00726318359375","-244.04986572265625","-315.2768249511719","-144.20272827148438","-244.04986572265625","-315.2768249511719","-144.20272827148438","-244.04986572265625","-315.2768249511719","-144.20272827148438"
"15616","-494.5223897298177","-647.512939453125","-382.9951171875","-494.5223897298177","-647.512939453125","-382.9951171875","-474.18227132161456","-647.5131225585938","-321.9738464355469","-474.18227132161456","-647.5131225585938","-321.9738464355469","-474.18227132161456","-647.5131225585938","-321.9738464355469"
"15744","-172.62793477376303","-264.7757873535156","-84.66255187988281","-172.62793477376303","-264.7757873535156","-84.66255187988281","-325.5469563802083","-543.419677734375","-168.445556640625","-325.5469563802083","-543.419677734375","-168.445556640625","-325.5469563802083","-543.419677734375","-168.445556640625"
"15872","-330.66712951660156","-558.9848022460938","-187.76988220214844","-330.66712951660156","-558.9848022460938","-187.76988220214844","-320.13637288411456","-558.9844360351562","-185.00758361816406","-320.13637288411456","-558.9844360351562","-185.00758361816406","-320.13637288411456","-558.9844360351562","-185.00758361816406"
"16000","-384.1326497395833","-581.3982543945312","-108.60577392578125","-384.1326497395833","-581.3982543945312","-108.60577392578125","-320.70332590738934","-462.39398193359375","-108.60579681396484","-320.70332590738934","-462.39398193359375","-108.60579681396484","-320.70332590738934","-462.39398193359375","-108.60579681396484"
"16128","-236.05703735351562","-372.8912353515625","-158.95614624023438","-236.05703735351562","-372.8912353515625","-158.95614624023438","-186.48995971679688","-224.19012451171875","-158.9560546875","-186.48995971679688","-224.19012451171875","-158.9560546875","-186.48995971679688","-224.19012451171875","-158.9560546875"
"16256","-342.2655893961589","-574.606689453125","-134.57322692871094","-342.2655893961589","-574.606689453125","-134.57322692871094","-338.8538462320964","-574.6087646484375","-124.33604431152344","-338.8538462320964","-574.6087646484375","-124.33604431152344","-338.8538462320964","-574.6087646484375","-124.33604431152344"
"16384","-186.19801330566406","-247.21937561035156","-124.11886596679688","-186.19801330566406","-247.21937561035156","-124.11886596679688","-207.3034871419271","-250.5719757080078","-124.11921691894531","-207.3034871419271","-250.5719757080078","-124.11921691894531","-207.3034871419271","-250.5719757080078","-124.11921691894531"
