"Step","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX"
"37888","-17.512500286102295","-34.75","15.5","8.880021667480468","-8.125","15.371428489685059","-3.400274085998535","-65.75","15.314286231994629","0.13808088302612304","-34.75","15.399999618530273","-3.036111068725586","-32.5","15.44444465637207"
"38016","-52.74761962890625","-112","15.342857360839844","-34.435912132263184","-112","15.743590354919434","7.621002197265625","-15.800000190734863","15.399999618530273","-23.883750915527344","-112","15.394737243652344","-0.20487709045410157","-21.166667938232422","14.90322494506836"
"38144","-36.43833332061767","-163","15.725000381469727","0.6986882209777832","-48","15.513513565063477","8.84614315032959","-11.5","14.967741012573242","6.771239614486694","-3.3333334922790527","15.54054069519043","-3.7098312377929688","-33.5","14.90322494506836"
"38272","-37.77333354949951","-118","15.800000190734863","6.8698039054870605","-8.5","15.800000190734863","4.519642639160156","-25.666667938232422","15.75","-9.120979118347169","-48","15.743590354919434","-32.15882415771485","-91","15.20588207244873"
"38400","-71.42982501983643","-200","15.684210777282715","13.75607967376709","9.9375","15.342857360839844","9.296355628967286","-3","12.967741966247559","-32.85250005722046","-102","14.96875","-11.924238395690917","-43","14.648649215698242"
"38528","0.6882182732224464","-10","14.586206436157227","11.002467918395997","1","15.323529243469238","9.160661935806274","0.125","14","4.145638942718506","-19.5","15.648649215698242","1.6095239639282226","-24","15.5"
"38656","-51.542857551574706","-200","15.285714149475098","9.966390609741211","-9.833333969116211","15.54054069519043","-15.658675384521484","-115.5","14.736842155456543","4.7363568305969235","-16.399999618530273","15.432433128356934","-10.393726038932801","-46.333335876464844","15.264705657958984"
"38784","-58.33933957417806","-162","15.648649215698242","-7.409720039367675","-59","15.631579399108887","-2.5574162006378174","-32","13.454545974731445","-43.973788833618165","-129","15.45714282989502","-64.66964268684387","-127","9.571429252624512"
"38912","-69.74444427490235","-168","15.611111640930176","-40.49375009536743","-200","15.399999618530273","-11.538709831237792","-94.5","14.806450843811035","2.033333396911621","-3","7","-7.3321428298950195","-37.5","15.125"
"39040","-59.0990478515625","-93","15.171428680419922","-21.980983352661134","-85","15.314286231994629","-11.167891454696655","-91","15.605263710021973","-64.76666717529297","-78","-44.333335876464844","-76.58947372436523","-132","15.552631378173828"
"39168","-24.2780704498291","-56.5","15.526315689086914","2.81059889793396","-22.5","15.285714149475098","-38.33846168518066","-200","15.64102554321289","-29.733333587646484","-56.5","-17","-2.368566155433655","-41","15"
"39296","-12.243333339691162","-48","4.75","-32.170555686950685","-200","15.472222328186035","-0.9851188659667969","-33","15.416666984558105","-11.586190509796143","-52","15.085714340209961","-12.532941246032715","-73.5","15.235294342041016"
"39424","-24.590000057220458","-40","-7.200000286102295","9.31146821975708","-5.400000095367432","15.727272987365723","-10.972856998443604","-58","12.952381134033203","-2.247777724266052","-11.75","15.44444465637207","8.641259670257568","-2.3333334922790527","15.20588207244873"
"39552","-36.812500953674316","-55.66666793823242","-17","-4.858558464050293","-50","15.850000381469727","-17.98666658401489","-53.5","11.166666984558105","-8.071489095687866","-45.333335876464844","15.692307472229004","-53.93414649963379","-200","16"
"39680","-20.956191229820252","-61.333335876464844","-0.7142857313156128","8.707113456726074","-13.333333969116211","15.594594955444336","-26.295502573251724","-157","14.296296119689941","8.182437944412232","-2.076923131942749","15.228571891784668","2.727679967880249","-27.5","14.806450843811035"
"39808","-49","-49","-49","15.314923922220865","15.20588207244873","15.472222328186035","15.166666666666666","14","17","13.319697380065918","10.25","15.2380952835083","-40.02499985694885","-200","15.5"
"39936","-155.6","-200","-115","6.499619483947754","-17.80000114440918","15.578947067260742","-100","-200","-38","-3.2866666316986084","-20","12.54285717010498","-44.49728260040283","-161","14.9375"
"40064","-108.8","-200","-49","-5.01145703792572","-47","14.806450843811035","-45.70740737915039","-82","10.962963104248047","-9.124555587768555","-55.333335876464844","15.605263710021973","-32.78043472766876","-88","13.47826099395752"
"40192","-54.42222229639689","-158","2.4000000953674316","-0.060487985610961914","-24","15.878047943115234","-13.349359035491943","-39.66666793823242","15.769231796264648","-0.41727256774902344","-20.5","11.36363697052002","-42.77380971908569","-200","12.5"
"40320","-83.76250004768372","-200","-14.800000190734863","-71.29590511322021","-200","14.96875","-47.208333402872086","-116.5","0.8333333730697632","-17.339814960956573","-67.5","12.740740776062012","-29.98214292526245","-62","-4.428571701049805"
"40448","-77.96842136383057","-200","15.1578950881958","13.984265009562174","12.85714340209961","15.399999618530273","-66.425","-200","1.875","-57.739298057556155","-200","15.236842155456543","-18.655000019073487","-84","12.125"
"40576","2.6336913108825684","-12.40000057220459","14.967741012573242","-53.05879936218262","-200","15.212121963500977","-56.583333507180214","-200","0.6666666865348816","-10.714961767196655","-68","15.15151596069336","-21.765625","-93","10.8125"
"40704","-39.17222270965576","-142.5","15.472222328186035","-0.8291666030883789","-42.75","15.666666984558105","-3.2916667461395264","-13.5","7.833333492279053","-37.69305467605591","-200","15.513513565063477","-4.293596363067627","-57.25","13.708333969116211"
"40832","-1.075000137090683","-9.666666984558105","15.699999809265137","-9.08004970550537","-101","15.684210777282715","-57.68666665554046","-200","-1.8333333730697632","-29.88303565979004","-101","15.342857360839844","-12.867521166801453","-58","11.384615898132324"
"40960","-21.5736843585968","-100.5","15.631579399108887","11.145413970947265","-4.75","15.621622085571289","-34.26499977111816","-154","12.466667175292969","-36.01137249469757","-200","15.176470756530762","-8.405892872810364","-48.5","14.90625"
"41088","14.801098823547363","14.230769157409668","15.371428489685059","15.721782922744751","15.090909957885742","16.5","2.120370546976725","-24","15.361111640930176","-92.06097602844238","-200","15.878047943115234","4.6801802317301435","-5.5","15.54054069519043"
"41216","-69.02439041137696","-200","15.878047943115234","-0.7950922966003418","-56.66666793823242","15.55555534362793","-74.9561110496521","-200","14.875","-33.135714650154114","-67.5","7.099999904632568","-74.60494499206543","-200","14.153846740722656"
"41344","-30.884166526794434","-100","15.850000381469727","-7.5344993591308596","-92.5","15.800000190734863","-28.980392074584962","-122","15.264705657958984","-64.37068958282471","-200","10.896552085876465","-50.194999885559085","-200","14.40000057220459"
"41472","-38.11010468006134","-129","15.878047943115234","8.943002223968506","-2.6666667461395264","15.794872283935547","-28.16951951980591","-129","15.513513565063477","-40.01593532562256","-172","15.853657722473145","2.5779409885406492","-21.666667938232422","14.764705657958984"
"41600","-43.00909070968628","-91.5","15.12121295928955","-8.629956436157226","-92.5","15.714286804199219","1.6351542472839355","-34.5","15.20588207244873","-5.713623523712158","-36.333335876464844","14","9.849344539642335","5.875","14.84375"
"41728","-1.1390477895736695","-21.80000114440918","15.371428489685059","14.143635749816895","12.600000381469727","15.648649215698242","6.190779495239258","-13.75","15.571429252624512","1.2536964416503906","-20.75","14.076923370361328","1.437561321258545","-37.5","15.526315689086914"
"41856","-64.8013825416565","-200","15.342857360839844","-7.596405029296875","-100.5","16.77777862548828","-61.8919641494751","-200","14.96875","5.041666820645332","-6","14.833333969116211","7.770312786102295","-11.25","15.03125"
"41984","-18.295762062072754","-63","15.631579399108887","13.74113416671753","10.60714340209961","15.29411792755127","-7.767857074737549","-26","15.428571701049805","-8.236796474456787","-34","15.030303955078125","-21.45343017578125","-75","15.54054069519043"
"42112","-38.70108098983765","-200","15.594594955444336","-6.846037101745606","-93","15.666666984558105","-54.913813781738284","-200","15.486486434936523","-0.8809292793273926","-26.5","15.03125","-15.014285659790039","-38","10.428571701049805"
"42240","-53","-85.5","15","6.955754101276398","-3.1000001430511475","15.44444465637207","-57.847058868408205","-200","15.264705657958984","-92.56451654434204","-200","14.870966911315918","-58.5","-94","-23"
"42368","-63.78108100891113","-200","15.594594955444336","-13.572747611999512","-114","15.594594955444336","0.6617647806803385","-6.75","15.235294342041016","-51.95614057779312","-200","15.631579399108887","-36.328572034835815","-92","-4.214285850524902"
"42496","3.692929267883301","-16.80000114440918","15.090909957885742","-14.597350418567657","-91.5","15.342857360839844","-53.65909194946289","-92","15.030303955078125","-68.25","-84","-55.75","-43.82930554263294","-200","15.291666984558105"
"42624","-35.91991319656372","-200","15.976190567016602","9.720749711990356","-0.9333333969116211","15.75","7.36228084564209","-0.9333333969116211","15.6578950881958","-8.489583492279053","-23.33333396911621","3.875","-0.7965517044067383","-27","14.517241477966309"
"42752","-14.761976718902588","-93.5","15.631579399108887","-3.118496322631836","-46","15.578947067260742","-97.19502925872803","-200","15.552631378173828","-30.6","-92.5","10","9.172058820724487","0","12.600000381469727"
"42880","-58.20227241516113","-200","15.090909957885742","-34.67818145751953","-200","15.242424964904785","-81.2764705657959","-200","15.441176414489746","-11.014705816904703","-37","7.705882549285889","-74.03599979877472","-200","14.000000953674316"
"43008","-92.85546207427979","-200","15.928571701049805","12.81753933429718","4.888888835906982","15.736842155456543","5.563492139180501","-13.333333969116211","15.257143020629883","-27.642424201965333","-51","13.78787899017334","9.472428143024445","1.7857143878936768","15.619048118591309"
"43136","-33.98760485649109","-103","15.314286231994629","8.290915775299073","-11.5","15.432433128356934","-4.160765290260315","-48","15.605263710021973","-0.5446907043457031","-15","13.285714149475098","-7.305103874206543","-69","14.90322494506836"
"43264","-54.27350406646728","-200","15.743590354919434","11.041754531860352","-4.5","15.8421049118042","7.047402954101562","-4.75","15.181818962097168","-26.65","-101","9.5","-1.1871344566345214","-23","15.8421049118042"
"43392","-46.769090843200686","-200","15.12121295928955","9.876470518112182","-2.200000047683716","15.382352828979492","-7.733428192138672","-92","15.314286231994629","-6.1172075271606445","-33","13.681818962097168","-25.028853034973146","-93.5","15.19444465637207"
"43520","-43.70725083351135","-105","15.242424964904785","13.856757545471192","8.600000381469727","15.756096839904785","3.556547701358795","-10.199999809265137","15.342857360839844","-16.142528915405272","-29","14.620689392089844","-9.960784673690796","-39.66666793823242","15"
"43648","-41.582857051491736","-200","15.228571891784668","12.346518230438232","2.8888888359069824","15.631579399108887","-22.42801399230957","-139","15.29411792755127","-47.06216216087341","-151","15.189189910888672","-40.55904753208161","-200","15.371428489685059"
"43776","-92.65570163726807","-200","15.710526466369629","15.213604211807251","15","15.594594955444336","-38.31944417953491","-92","15.361111640930176","0.29032230377197266","-29","15","-14.768255233764648","-99","15.15151596069336"
"43904","-120.69791666666667","-200","14.90625","-6.492186164855957","-94.5","15.975608825683594","-56.368333625793454","-200","15.925000190734863","-54.226646995544435","-200","15.352941513061523","-42.21853065490723","-200","15.605263710021973"
"44032","-95","-200","7","-10.168013381958009","-112","15.459460258483887","-30.372969245910646","-119","15.147058486938477","-25.89021587371826","-89","15.6578950881958","5.898571395874024","-17.75","15.399999618530273"
"44160","-24.90000009536743","-42.5","-12","11.233470153808593","-5.375","15.692307472229004","1.4027780294418335","-27.75","15.44444465637207","-0.04896078109741211","-12.75","15.314286231994629","-4.8401586532592775","-39.66666793823242","15.15151596069336"
"44288","-60.9","-200","2.5","14.271591949462891","12.117647171020508","15.285714149475098","-29.91830415725708","-200","15.314286231994629","1.677705955505371","-14","15.15151596069336","9.213333320617675","-4.800000190734863","15"
"44416","-51.6","-128","-8","9.380806159973144","-14","15.769230842590332","-31.707931834459306","-200","15.6578950881958","-3.511805534362793","-50","15.472222328186035","8.33442997932434","-13","15.605263710021973"
"44544","-88.68119068145752","-200","13.975000381469727","6.115163040161133","-26.25","15.684210777282715","-23.288571166992188","-152","15.928571701049805","-65.02202377319335","-200","15.952381134033203","-43.038865852355954","-200","15.323529243469238"
"44672","-38.70138883590698","-110","15.44444465637207","14.257727241516113","9.625","15.878047943115234","-0.4597312927246094","-50","15.605263710021973","-11.653273773193359","-49.5","15.03125","-1.8943626880645752","-25","15.20588207244873"
"44800","-53.55968487262726","-200","15.594594955444336","12.019689178466797","-1.25","15.84615421295166","-4.00116662979126","-65","15.324324607849121","3.5258731842041016","-10","15.472222328186035","-25.487273597717284","-77.66667175292969","15.030303955078125"
"44928","-117.42361116409302","-200","15.30555534362793","-0.769633674621582","-66","15.699999809265137","-11.486666584014893","-93.5","15.800000190734863","-60.67549076080322","-148","15.20588207244873","-7.6851851145426435","-30","15.44444465637207"
"45056","-102.86315784454345","-200","15.684210777282715","10.059951400756836","-11","15.567567825317383","-12.761470580101014","-95","15.29411792755127","-41.3","-85","5.5","-59.23106050491333","-171","15.57575798034668"
"45184","-27.044999885559083","-107","15.77500057220459","13.259125471115112","3.545454740524292","16.0238094329834","0.42777423858642577","-40","15.181818962097168","-3.867381477355957","-19","12.52173900604248","-20.108620643615723","-69.5","14.206896781921387"
"45312","-74.11041667461396","-200","16.25","14.885158729553222","13.111111640930176","15.552631378173828","10.292571830749512","-6.75","15.117647171020508","10.455930805206298","6.599999904632568","15","-21.39580669403076","-80","15.75"
"45440","-41.01075299580892","-102","14.967741012573242","13.908304452896118","9","15.850000381469727","-25.125","-89","15","-68.44583328068256","-200","14.550000190734863","-39.6875","-110","2.875"
"45568","-110.3387098312378","-200","14.806450843811035","3.560881233215332","-39.400001525878906","15.371428489685059","-36.82100830078125","-200","15.323529243469238","-52.20909118652344","-117","12.166666984558105","-36.512315940856936","-123.5","14.592592239379883"
"45696","-57.710370254516604","-200","14.148148536682129","15.394948244094849","14.71875","15.780487060546875","-29.167307662963868","-200","15.538461685180664","3.1528083801269533","-22","15.64102554321289","1.0500000953674316","-22.33333396911621","14.833333969116211"
"45824","-49.81547665596008","-156","9.071429252624512","-27.62284107208252","-200","15.853657722473145","-50.56969706217448","-144","15.090909957885742","-26.594894790649413","-180","15.594594955444336","1.635238265991211","-27.5","15.342857360839844"
"45952","-107.9322582244873","-200","14.838708877563477","14.306923484802246","9.833333969116211","15.800000190734863","-32.055632781982425","-85","14.655172348022461","-14.885000038146973","-115","15.428571701049805","-11.11127815246582","-44.5","15.6578950881958"
"46080","-20.603175004323322","-41","1.8571429252624512","5.933879852294922","-33","15.952381134033203","-1.1979729175567626","-35.333335876464844","15.228571891784668","-0.002777719497680664","-12","15.666666984558105","-3.6799998760223387","-10","8.333333969116211"
"46208","-93.94666709899903","-200","-7.6666669845581055","14.451282691955566","10.5","15.54054069519043","8.687019109725952","-3.375","15.399999618530273","-34.50285706520081","-200","15.485713958740234","2.932674026489258","-23.33333396911621","15.199999809265137"
"46336","-104.59166693687439","-200","8.300000190734863","13.6636137008667","10.923077583312988","15.589743614196777","-0.12575729489326476","-38","15.12121295928955","-6.1250001192092896","-38.75","15.333333015441895","-18.79826078414917","-97.5","12"
"46464","-96.9","-156","-2","-6.850939750671387","-39.66666793823242","15.54054069519043","-25.236111640930176","-60.5","15.38888931274414","-28.27238095998764","-122.5","10.40000057220459","0.3755481243133545","-23.666667938232422","12.210526466369629"
"46592","-41.38888883590698","-93","6.333333492279053","6.522085070610046","-7","15.567567825317383","-67.32894730567932","-200","15.684210777282715","-7.78125","-37.5","7.5","-17.90909070968628","-84","15.12121295928955"
